split	genre	dataset	year	sid	score	sentence1	sentence2
train	main-news	MSRpar	2012test	0280	3.250	Polisi Irak melepaskan tembakan di pusat kota Bagdad hari ini setelah para demonstran menyerbu kantor polisi menuntut mereka diberi pekerjaan yang mereka klaim telah dibayar dengan suap.	Polisi Irak melepaskan tembakan di pusat kota Bagdad pada hari Rabu setelah para demonstran yang menuntut pekerjaan menyerbu sebuah kantor polisi dan melemparkan batu ke arah petugas, kata polisi.
train	main-news	MSRpar	2012test	0281	2.250	Rata-rata industri Dow Jones <.DJI> bertambah 28 poin, atau 0,27 persen, pada 10.557, mencapai level tertinggi dalam 21 bulan.	Rata-rata industri Dow Jones <.DJI> naik 49 poin atau 0,47 persen menjadi 10.578.
train	main-news	MSRpar	2012test	0282	1.500	Selama kuartal yang sama tahun lalu, EDS mendeklarasikan laba sebesar $354 juta, atau 72 sen per saham.	EDS melaporkan kerugian kuartal pertama sebesar $126 juta, atau 26 sen per saham.
train	main-news	MSRpar	2012test	0283	3.000	Microsoft turun 5 persen sebelum pembukaan menjadi $27,45 dari penutupan hari Kamis di $28,91.	Saham Microsoft merosot 4,7 persen dalam perdagangan setelah jam kerja menjadi $27,54 dari penutupan Nasdaq sebesar $28,91.
train	main-news	MSRpar	2012test	0284	2.250	Ini luar biasa cepat, kata Matt Geller, analis di CIBC World Markets.	"Mereka sebenarnya akan mencatat penjualan Velcade tahun ini,"" kata Matt Geller, analis di CIBC World Markets."
train	main-news	MSRpar	2012test	0286	4.000	Baik pemberontak maupun pasukan pemerintah dituduh menjarah desa-desa di pedesaan Liberia meskipun ada perjanjian damai.	Baik pemberontak maupun pasukan pemerintah, termasuk mereka yang setia kepada Taylor, telah dituduh menjarah desa-desa di pedesaan Liberia meskipun ada kesepakatan damai.
train	main-news	MSRpar	2012test	0287	4.750	Microsoft telah diberikan paten untuk fitur pesan instan yang mengingatkan pengguna saat orang yang berkomunikasi dengannya memasukkan pesan.	Microsoft telah mendapatkan paten atas fitur pesan instan populer yang menunjukkan kepada pengguna saat lawan bicara sedang mengetik pesan.
train	main-news	MSRpar	2012test	0290	1.500	Penangkapan tersebut mengungkapkan rincian baru tentang penyelidikan empat bulan di rumah Selenski di Jalan Mount Olivet.	Mayat Kerkowski dan Fassett ditemukan di rumah Selenski di Mount Olivet Road pada 5 Juni.
train	main-news	MSRpar	2012test	0291	3.067	Kami bermaksud mengajukan banding dengan tegas dan masih berharap akan terbayar pada akhirnya.	Kami pikir ini adalah undang-undang yang buruk, dan pada akhirnya kami masih berharap dapat dibenarkan.
train	main-news	MSRpar	2012test	0293	2.750	Berdasarkan hukum Kansas, anak-anak di bawah usia 16 tahun dilarang melakukan hubungan seksual.	Menurut Kline, anak-anak yang masih kecil dilarang melakukan hubungan seksual.
train	main-news	MSRpar	2012test	0294	3.500	Transaksi ini akan meningkatkan pendapatan penjualan Callebaut dari bisnis produk konsumen menjadi 45% dari 23%.	Transaksi ini akan meningkatkan pendapatan penjualan Callebaut dari bisnis produk konsumen sekitar 45 persen menjadi sepertiga dari total penjualan.
train	main-news	MSRpar	2012test	0295	3.250	Tentara Indonesia sering dituduh melakukan pelanggaran hak asasi manusia selama perjuangan kemerdekaan GAM, tuduhan yang secara umum dibantah oleh tentara dan menuduh kelompok separatis melakukan pelanggaran hak asasi manusia.	Tentara Indonesia telah dituduh melakukan pelanggaran hak asasi manusia selama pertempuran sebelumnya dengan GAM, tuduhan yang secara umum dibantah oleh militer.
train	main-news	MSRpar	2012test	0296	3.750	Perekonomian Irak hancur selama bertahun-tahun akibat sanksi PBB atas pendudukan Kuwait pada tahun 1990 oleh mantan presiden Saddam Hussein dan perang yang dipimpin AS untuk menggulingkannya yang berakhir pada bulan April.	Perekonomian Irak hancur di bawah kepemimpinan mantan presiden Saddam Hussein dan perang pimpinan Amerika untuk menggulingkannya yang berakhir pada bulan April.
train	main-news	MSRpar	2012test	0297	3.800	Seseorang juga menyebutkan kata pengungsi dalam kamus bahasa Inggris/Turki.	Seorang pria mengacungkan kamus bahasa Inggris-Turki dan menunjuk pada kata “pengungsi”.
train	main-news	MSRpar	2012test	0298	4.000	Sebagian besar dana, sekitar $65 miliar, akan digunakan untuk operasi militer di Irak dan Afghanistan.	Sebagian besar dana tersebut – $64,7 miliar – digunakan untuk operasi militer terutama di Irak dan Afghanistan.
train	main-news	MSRpar	2012test	0300	4.800	Dolores Mahoy, 68, dari Colorado Springs, Colorado, adalah seseorang yang mungkin terbantu oleh undang-undang yang menunggu keputusan di Kongres.	Dolores E. Mahoy, 68, dari Colorado Springs adalah tipe orang yang mungkin terbantu oleh undang-undang yang sedang dibahas di Kongres.
train	main-news	MSRpar	2012test	0302	2.200	Saham-saham yang naik melebihi jumlah yang turun sekitar 8 berbanding 5 di Bursa Efek New York.	Saham-saham yang mengalami penurunan melebihi jumlah saham-saham yang naik sedikit lebih dari 3 banding 1 di Bursa Efek New York.
train	main-news	MSRpar	2012test	0305	3.250	Kontes kecantikan yang akan diselenggarakan di Italia minggu depan mungkin akan menjadi kontes pertama untuk pin-up berpiksel sempurna.	Kontes kecantikan baru yang akan dimulai di Italia minggu depan akan memberikan kesempatan bagi pin-up dengan piksel sempurna untuk mencuri status simbol seks Sophia yang gerah.
train	main-news	MSRpar	2012test	0307	2.500	Perkiraan konsensus analis dari Thomson First Call adalah kerugian sebesar $2,08 per saham, tidak termasuk item yang hanya sekali diterbitkan.	Perkiraan analis yang disurvei oleh Thomson First Call adalah kerugian sebesar $2,75 per saham.
train	main-news	MSRpar	2012test	0310	2.250	Dewan Boeing juga diperkirakan akan memutuskan pada pertemuan bulan Desember apakah akan menawarkan pesawat tersebut untuk dijual kepada maskapai penerbangan.	Bair diperkirakan akan memberikan persetujuan resmi untuk menawarkan pesawat tersebut untuk dijual kepada maskapai penerbangan.
train	main-news	MSRpar	2012test	0311	2.750	Bush mengatakan pasukan perlawanan yang memusuhi kehadiran AS “merasa… kondisinya sedemikian rupa sehingga mereka dapat menyerang kita di sana.	Ada sebagian yang merasa kondisinya sedemikian rupa sehingga bisa menyerang kami di sana.
train	main-news	MSRpar	2012test	0313	4.750	Pengacara pembela mengatakan bahwa perubahan tempat diperlukan karena publisitas praperadilan yang besar-besaran telah mencemari kelompok juri yang menentang klien mereka.	Pengacara pembela telah meminta perubahan tempat sidang karena dua alasan: Mereka berpendapat bahwa publisitas praperadilan yang besar-besaran telah mencemari kelompok juri yang menentang klien mereka.
train	main-news	MSRpar	2012test	0314	3.500	Didirikan pada tahun 1996, pertukaran LendingTree terdiri dari lebih dari 200 bank, pemberi pinjaman, dan broker.	LendingTree mencocokkan peminjam melalui Internet dengan lebih dari 200 broker hipotek, bank, dan pemberi pinjaman lainnya.
train	main-news	MSRpar	2012test	0315	3.250	Sebagian besar pembayar pajak akan mendapatkan pemotongan pajak mendadak antara $4 dan $11 per minggu mulai 1 Juli.	Sembilan juta pembayar pajak pendapatan Australia menerima pemotongan pajak mendadak antara $3 dan $11 seminggu dari Bendahara Peter Costello tadi malam.
train	main-news	MSRpar	2012test	0317	3.000	Gyorgy Heizler, kepala unit bencana setempat, mengatakan gerbong tersebut membawa 38 penumpang.	Kepala unit bencana setempat, Gyorgy Heizler, mengatakan pengemudi bus tidak mengindahkan lampu merah.
train	main-news	MSRpar	2012test	0318	1.500	Biaya kuliah di perguruan tinggi swasta empat tahun rata-rata $19,710 tahun ini, naik 6 persen dari tahun 2002.	Untuk tahun akademik saat ini, biaya kuliah di perguruan tinggi negeri rata-rata $4,694, naik hampir $600 dari tahun sebelumnya.
train	main-news	MSRpar	2012test	0319	2.000	Tingkat pengangguran di seluruh negara bagian turun menjadi 6,4 persen, turun dari revisi 6,7 persen pada bulan Agustus.	Tingkat pengangguran di San Joaquin County bulan lalu turun menjadi 8,5 persen, turun hampir satu poin persentase dari bulan Agustus.
train	main-news	MSRpar	2012test	0321	3.000	Lampu keamanan juga telah dipasang dan polisi telah menyapu halaman untuk mencari jebakan.	Lampu keamanan juga dipasang di gudang dekat gerbang depan.
train	main-news	MSRpar	2012test	0322	4.750	Namun pasukan AS tidak akan segan-segan melancarkan serangan dan menyerang musuh-musuh mereka jika lokasi mereka dapat diketahui.	Namun pasukan Amerika tidak akan segan-segan melakukan serangan di lokasi musuh mereka yang dapat diketahui.
train	main-news	MSRpar	2012test	0323	4.778	Moore belum memberikan komentar pada hari Selasa.	Moore tidak memberikan tanggapan segera pada hari Selasa.
train	main-news	MSRpar	2012test	0324	3.200	Seorang hakim memerintahkan anak tersebut ditempatkan di bawah tahanan negara pada 8 Agustus.	Pada 8 Agustus, Hakim Pengadilan Anak Robert Yeates memerintahkan agar Parker ditempatkan dalam tahanan perlindungan.
train	main-news	MSRpar	2012test	0326	3.200	"Namun juru bicara Gedung Putih Ari Fleischer mengatakan kemarin: ""Langkah-langkah yang diklaim Iran telah diambil dalam upaya menangkap al-Qaeda tidaklah cukup."""	"Langkah-langkah yang diklaim Iran telah diambil dalam upaya menangkap al-Qaeda tidaklah cukup.
kereta berita utama MSRpar 2012test 0329 4.364 Hasilnya dirilis pada pertemuan American Thoracic Society hari Selasa di Seattle dan akan dipublikasikan di New England Journal of Medicine hari Kamis.	Hasil penelitian ini dipublikasikan pada pertemuan American Thoracic Society di Seattle dan juga akan dipublikasikan dalam The New England Journal of Medicine edisi besok.
melatih berita utama MSRpar 2012test 0330 3.800 Perbedaan pendapatnya diikuti oleh Ketua Hakim William H. Rehnquist dan Hakim Clarence Thomas.	Ketua Hakim William H. Rehnquist dan Hakim Antonin Scalia dan Clarence Thomas berbeda pendapat.
kereta berita utama MSRpar 2012test 0331 4.400 United telah membayar denda kepada kota sebesar $34 juta karena tidak memenuhi target lapangan kerja putaran pertama.	United telah membayar denda sebesar $34 juta karena gagal memenuhi target lapangan kerja.
kereta berita utama MSRpar 2012test 0332 4.500 Kantor Shelley melaporkan pada hari Jumat bahwa 575.926 tanda tangan telah dilaporkan kepadanya.	Kantor Shelley merilis penghitungan tanda tangan pada Jumat malam dan mengatakan daerah-daerah telah melaporkan penghitungan 575.926 tanda tangan sejauh ini.
kereta berita utama MSRpar 2012test 0333 4.000 Bush ingin melihat pesawat mendarat dengan cara yang sama seperti pilot melihat pendaratan pesawat,"" kata sekretaris pers Gedung Putih Ari Fleischer kemarin."
train	main-news	MSRpar	2012test	0334	1.500	Berdiri bersama wartawan dan fotografer sekitar 150 meter dari gerbang penjara adalah Brent Newbury, presiden Asosiasi Kebajikan Petugas Patroli Kabupaten Rockland.	Semuanya adalah sebuah parodi, kata Brent Newbury, presiden Asosiasi Kebajikan Petugas Patroli Kabupaten Rockland, dengan geram.
train	main-news	MSRpar	2012test	0335	3.000	Mereka dipukuli secara brutal, dan sungguh mengherankan bahwa Porchia adalah satu-satunya yang meninggal dalam kasus ini.	Sungguh mengherankan bahwa Porchia adalah satu-satunya yang meninggal dalam kasus ini, tambah Sax.
train	main-news	MSRpar	2012test	0336	5.000	Sarung tangannya dilepas, kata pejabat UNIFI Rob O'Neill.	"Pejabat Unifi, Rob O'Neill, mengatakan: ""Kami sudah lepas sarung tangan."
train	main-news	MSRpar	2012test	0337	3.600	Pratt & Whitney mengatakan bahwa 75 persen perlengkapan mesin akan dialihdayakan ke Eropa, dengan perakitan akhir di Jerman.	Pratt & Whitney mengatakan jika mereka memenangkan kontrak, 75 persen peralatan mesin akan dialihdayakan ke pemasok Eropa, dengan perakitan akhir di Jerman.
train	main-news	MSRpar	2012test	0338	2.800	Staf penulis Selwyn Crawford dan Colleen McCain Nelson serta Brian Anderson dari DallasNews.com berkontribusi pada laporan ini.	Staf penulis Brandon Formby dan Colleen McCain Nelson berkontribusi pada laporan ini.
train	main-news	MSRpar	2012test	0339	1.800	Komisi Perdagangan akan menjadi hambatan besar dalam mencapai kesepakatan semacam itu.	Komisi Perdagangan Selandia Baru tidak memberikan indikasi kepada Westpac apakah pihaknya akan menyetujui kesepakatan tersebut.
train	main-news	MSRpar	2012test	0340	3.400	Jaksa mengajukan mosi yang memberi tahu Lee bahwa mereka bermaksud menuntut hukuman mati.	Dia menambahkan bahwa jaksa akan mengupayakan hukuman mati.
train	main-news	MSRpar	2012test	0344	3.000	Master Amerika: Arthur Miller, Elia Kazan dan Daftar Hitam: Tidak Ada Tanpa Dosa (Rabu.	"Perhatikan subjudul dari perumpamaan mengerikan ini dalam serial ""American Masters"", ""Arthur Miller, Elia Kazan and the Blacklist: None Without Sin."""
train	main-news	MSRpar	2012test	0345	2.000	Paket tersebut mencakup kenaikan pajak penjualan dan pendapatan kota.	Dia juga keberatan dengan kenaikan pajak penjualan dan penghasilan pribadi dalam paket tersebut.
train	main-news	MSRpar	2012test	0349	3.333	Lagu-lagu tersebut ditawarkan masing-masing seharga 99 sen, atau $9,99 untuk satu album.	Perusahaan akan menawarkan lagu seharga 99 sen dan album seharga $9,95.
train	main-news	MSRpar	2012test	0350	4.250	Tentu saja apa yang kita ketahui menunjukkan bahwa kita harus menganggap serius apa yang mereka katakan, tambahnya.	Kita tidak tahu segalanya [tetapi] apa yang kita tahu menunjukkan bahwa kita harus menganggap serius apa yang mereka katakan, katanya.
train	main-news	MSRpar	2012test	0352	2.000	Saham Gillette naik $1,45, atau 4,5 persen, menjadi $33,95 pada perdagangan sore di New York Stock Exchange.	Saham Gillette ditutup turun 45 sen pada $33,70 pada perdagangan Rabu di New York Stock Exchange.
train	main-news	MSRpar	2012test	0353	1.600	Saham Jack In The Box yang berbasis di San Diego ditutup pada $21,49, naik 78 sen, atau 3,8 persen, di Bursa Efek New York.	Saham Outback Steakhouse Inc. yang berbasis di Tampa ditutup pada $44,50, naik $1,78, atau 4,2 persen, di New York Stock Exchange.
train	main-news	MSRpar	2012test	0354	3.600	Dow Jones industrials naik lebih dari 140 poin hingga melampaui angka 9.000, pertama kalinya sejak Desember.	"Dow Jones industrials sempat melampaui angka 9.000 untuk pertama kalinya sejak Desember."""
train	main-news	MSRpar	2012test	0357	4.750	Pemerintah telah memilih tiga perusahaan untuk mengembangkan rencana melindungi pesawat komersial dari serangan rudal, pejabat keamanan dalam negeri mengumumkan Selasa.	Departemen Keamanan Dalam Negeri mengumumkan pada hari Selasa bahwa mereka telah memilih tiga perusahaan untuk melanjutkan penelitian mengenai cara menggagalkan serangan rudal terhadap pesawat komersial AS.
train	main-news	MSRpar	2012test	0358	1.750	Partai-partai Tamil menyalahkan Macan Pembebasan Tamil Eelam (LTTE) atas pembunuhan ini.	Pemerintah ingin menghidupkan kembali pembicaraan dengan Macan Pembebasan Tamil Eelam (LTTE) untuk membahas struktur sementara.
train	main-news	MSRpar	2012test	0359	3.250	Dua warga Inggris, Sandy Mitchell dari Glasgow dan William Sampson kelahiran Glasgow, menghadapi hukuman mati.	Sandy Mitchell, 44, dari Kirkintilloch, Glasgow, dan William Sampson, warga negara Inggris yang lahir di Glasgow, menghadapi pemenggalan kepala di depan umum.
train	main-news	MSRpar	2012test	0360	3.000	Dia meminta agar orang Amerika bersabar dan menginginkan layanan ini, yang dimaksudkan untuk memblokir sekitar 80 persen panggilan telemarketing.	Layanan gratis ini awalnya dimaksudkan untuk memblokir sekitar 80 persen panggilan telemarketer.
train	main-news	MSRpar	2012test	0362	3.600	Jordan Green, pengacara pribadi prelatus itu, mengatakan dia tidak berkomentar.	Pengacara O'Brien, Jordan Green, menolak berkomentar.
train	main-news	MSRpar	2012test	0363	3.400	"Mr Hadley, yang memiliki pasangan dan anak baru, berkata: ""Saya sangat senang."	"Dalam pernyataan yang dikeluarkan oleh pengacaranya, Hadley berkata: ""Saya sangat senang dengan hasil persidangan."
train	main-news	MSRpar	2012test	0364	3.250	Kerugian terjadi semalam di Willow Canyon, satu dari tiga area di Pegunungan Santa Catalina yang terancam oleh kebakaran berusia 2 minggu yang telah menghanguskan 70.000 hektar.	Kerugian terjadi semalam di Willow Canyon, salah satu dari tiga kawasan di Pegunungan Santa Catalina yang terancam oleh kembalinya kebakaran Aspen.
train	main-news	MSRpar	2012test	0365	3.500	Kami tidak ingin berdiam diri dan membiarkan hukuman mati tanpa pengadilan terhadap kartu kredit terjadi, kata Rep. Mayor Owens (D-Brooklyn).	Kami tidak ingin berdiam diri dan melihat hukuman mati tanpa pengadilan terhadap kartu kredit terjadi, katanya.
train	main-news	MSRpar	2012test	0367	3.786	Namun, penggunaan komersial kernel 2.6.0 masih tertunda beberapa bulan bagi sebagian besar pelanggan.	Rilis komersial kernel 2.6 oleh distributor Linux besar masih beberapa bulan lagi.
train	main-news	MSRpar	2012test	0368	0.800	Indeks Standard & Poor's 500 .SPX naik 2 poin, atau 0,24 persen, menjadi 977.	Indeks Nasdaq Composite .IXIC turun 6,52 poin, atau 0,39 persen, menjadi 1.645,66.
